load,collision_rate,delivery_ratio,latency_norm,queue_occupancy,cw_min_norm,mult_norm,action_cw_min,action_cw_max,action_aifs,action_txop,reward,next_load,next_collision_rate,next_delivery_ratio,next_latency_norm,next_queue_occupancy,next_cw_min_norm,next_mult_norm,done
0.000000,0.000000,1.000000,0.000000,0.000000,0.999008,0.500000,0.237103,0.267880,0.200000,0.274510,0.867974,0.004480,0.219251,1.000000,1.000000,0.002000,0.237103,0.500000,0
0.000000,0.000000,1.000000,0.000000,0.000000,0.237103,0.500000,0.491071,0.688109,-0.600000,-0.941176,0.864442,0.004480,0.226316,1.000000,1.000000,0.002000,0.491071,0.500000,0
0.000000,0.000000,1.000000,0.000000,0.000000,0.237103,0.500000,-0.000992,0.693756,-1.000000,-0.607843,0.863045,0.000480,0.229111,1.000000,1.000000,0.000000,-0.000992,0.500000,0
0.000533,0.222520,1.000000,1.000000,0.000000,0.014881,0.500000,0.014881,0.081571,-0.200000,-0.039216,-0.003833,0.000000,0.407666,1.000000,1.000000,0.000000,0.014881,0.500000,0
0.004480,0.228723,1.000000,1.000000,0.002000,0.491071,0.500000,0.014881,0.579053,-1.000000,-0.411765,-0.005986,0.000000,0.411972,1.000000,1.000000,0.000000,0.014881,0.500000,0
0.000480,0.219839,1.000000,1.000000,0.000000,-0.000992,0.500000,0.999008,0.000000,-0.200000,-0.098039,-0.012544,0.004000,0.425087,1.000000,1.000000,0.002000,0.999008,0.500000,0
0.000480,0.228495,1.000000,1.000000,0.000000,0.014881,0.500000,-0.000992,0.544103,-0.200000,-0.921569,0.003390,0.000000,0.393220,1.000000,1.000000,0.000000,-0.000992,0.500000,0
0.004480,0.241287,1.000000,1.000000,0.002000,0.999008,0.500000,-0.000992,0.327056,1.000000,0.705882,-0.010247,0.000000,0.420495,1.000000,1.000000,0.000000,-0.000992,0.500000,0
0.004480,0.224599,1.000000,1.000000,0.002000,0.237103,0.500000,-0.000992,0.815659,-0.200000,0.764706,-0.010993,0.000000,0.421986,1.000000,1.000000,0.000000,-0.000992,0.500000,0
0.000480,0.219251,1.000000,1.000000,0.000000,0.046627,0.500000,-0.000992,0.703667,1.000000,-0.568627,-0.011268,0.000000,0.422535,1.000000,1.000000,0.000000,-0.000992,0.500000,0
0.004480,0.219251,1.000000,1.000000,0.002000,0.237103,0.500000,0.237103,0.816645,-0.200000,-0.509804,-0.007746,0.000000,0.415493,1.000000,1.000000,0.000000,0.237103,0.500000,0
0.004480,0.226316,1.000000,1.000000,0.002000,0.491071,0.500000,0.014881,0.800604,-0.600000,0.372549,-0.008481,0.000000,0.416961,1.000000,1.000000,0.000000,0.014881,0.500000,0
0.000480,0.229111,1.000000,1.000000,0.000000,-0.000992,0.500000,0.046627,0.123829,-1.000000,-0.627451,-0.004545,0.000000,0.409091,1.000000,1.000000,0.000000,0.046627,0.500000,0
0.000000,0.407666,1.000000,1.000000,0.000000,0.014881,0.500000,0.491071,0.000000,-1.000000,0.313725,0.012287,0.004000,0.375427,1.000000,1.000000,0.002000,0.491071,0.500000,0
0.000000,0.411972,1.000000,1.000000,0.000000,0.014881,0.500000,-0.000992,0.872151,0.200000,0.372549,0.008621,0.000000,0.382759,1.000000,1.000000,0.000000,-0.000992,0.500000,0
0.004000,0.425087,1.000000,1.000000,0.002000,0.999008,0.500000,0.046627,0.127992,-0.200000,-0.607843,0.004878,0.000000,0.390244,1.000000,1.000000,0.000000,0.046627,0.500000,0
0.000000,0.393220,1.000000,1.000000,0.000000,-0.000992,0.500000,0.491071,0.134503,-0.600000,0.921569,0.005842,0.004000,0.388316,1.000000,1.000000,0.002000,0.491071,0.500000,0
0.000000,0.420495,1.000000,1.000000,0.000000,-0.000992,0.500000,0.014881,0.187311,-0.200000,0.745098,0.001754,0.000000,0.396491,1.000000,1.000000,0.000000,0.014881,0.500000,0
0.000000,0.421986,1.000000,1.000000,0.000000,-0.000992,0.500000,0.237103,0.410923,0.200000,-1.000000,0.013559,0.000000,0.372881,1.000000,1.000000,0.000000,0.237103,0.500000,0
